temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,GasRow,Co2,LPG,timestamp
29.48,48.32,5.29,1967.0,2025-04-04,14:27:01,24.03,1,1709,3934,1180.2,786.8,2025-04-04 14:27:01
29.46,48.35,5.29,1962.5,2025-04-04,14:27:13,23.99,1,1710,3925,1177.5,785.0,2025-04-04 14:27:13
29.47,48.35,5.3,1955.5,2025-04-04,14:27:25,23.94,1,1711,3911,1173.3,782.2,2025-04-04 14:27:25
29.46,48.25,5.3,1961.0,2025-04-04,14:27:37,23.89,1,1712,3922,1176.6,784.4,2025-04-04 14:27:37
29.47,48.36,5.3,1931.5,2025-04-04,14:27:49,23.84,1,1713,3863,1158.9,772.6,2025-04-04 14:27:49
29.45,48.39,5.31,1961.5,2025-04-04,14:28:01,23.8,1,1714,3923,1176.9,784.6,2025-04-04 14:28:01
29.46,48.5,5.31,1960.0,2025-04-04,14:28:13,23.75,1,1715,3920,1176.0,784.0,2025-04-04 14:28:13
29.47,48.45,5.31,1966.5,2025-04-04,14:28:25,23.7,1,1716,3933,1179.9,786.6,2025-04-04 14:28:25
29.46,48.36,5.32,1961.5,2025-04-04,14:28:37,23.65,1,1717,3923,1176.9,784.6,2025-04-04 14:28:37
29.45,48.43,5.32,1961.0,2025-04-04,14:28:49,23.6,1,1718,3922,1176.6,784.4,2025-04-04 14:28:49
29.46,48.49,5.32,1960.0,2025-04-04,14:29:01,23.56,1,1719,3920,1176.0,784.0,2025-04-04 14:29:01
29.45,48.51,5.33,1964.5,2025-04-04,14:29:13,23.51,1,1720,3929,1178.7,785.8,2025-04-04 14:29:13
29.46,48.51,5.33,1963.0,2025-04-04,14:29:25,23.46,1,1721,3926,1177.8,785.2,2025-04-04 14:29:25
29.47,48.56,5.33,1958.5,2025-04-04,14:29:38,23.41,1,1722,3917,1175.1,783.4,2025-04-04 14:29:38
29.48,48.57,5.34,1961.0,2025-04-04,14:29:51,23.36,1,1723,3922,1176.6,784.4,2025-04-04 14:29:51
29.48,48.43,5.35,1963.5,2025-04-04,14:30:19,23.25,1,1724,3927,1178.1,785.4,2025-04-04 14:30:19
29.47,48.48,5.35,1962.0,2025-04-04,14:30:43,23.15,1,1725,3924,1177.2,784.8,2025-04-04 14:30:43
29.48,48.51,5.36,1963.5,2025-04-04,14:30:55,23.1,1,1726,3927,1178.1,785.4,2025-04-04 14:30:55
29.48,48.57,5.36,1962.5,2025-04-04,14:31:09,23.05,1,1727,3925,1177.5,785.0,2025-04-04 14:31:09
29.47,48.6,5.36,1960.0,2025-04-04,14:31:21,23.0,1,1728,3920,1176.0,784.0,2025-04-04 14:31:21
29.48,48.66,5.37,1971.0,2025-04-04,14:31:33,22.95,1,1729,3942,1182.6,788.4,2025-04-04 14:31:33
29.45,48.61,5.37,1959.5,2025-04-04,14:31:45,22.9,1,1730,3919,1175.7,783.8,2025-04-04 14:31:45
29.44,48.53,5.37,1960.0,2025-04-04,14:31:58,22.85,1,1731,3920,1176.0,784.0,2025-04-04 14:31:58
29.43,48.48,5.38,1959.5,2025-04-04,14:32:10,22.81,1,1732,3919,1175.7,783.8,2025-04-04 14:32:10
29.43,48.55,5.38,1961.0,2025-04-04,14:32:22,22.76,1,1733,3922,1176.6,784.4,2025-04-04 14:32:22
29.44,48.57,5.38,1960.5,2025-04-04,14:32:34,22.71,1,1734,3921,1176.3,784.2,2025-04-04 14:32:34
29.43,48.53,5.39,1960.0,2025-04-04,14:32:46,22.66,1,1735,3920,1176.0,784.0,2025-04-04 14:32:46
29.43,48.57,5.39,1962.5,2025-04-04,14:32:58,22.61,1,1736,3925,1177.5,785.0,2025-04-04 14:32:58
29.43,48.6,5.39,1964.5,2025-04-04,14:33:10,22.57,1,1737,3929,1178.7,785.8,2025-04-04 14:33:10
29.42,48.59,5.4,1892.5,2025-04-04,14:33:22,22.52,1,1738,3785,1135.5,757.0,2025-04-04 14:33:22
29.4,48.52,5.4,1960.0,2025-04-04,14:33:35,22.47,1,1739,3920,1176.0,784.0,2025-04-04 14:33:35
29.41,48.43,5.41,1963.5,2025-04-04,14:33:55,22.39,1,1740,3927,1178.1,785.4,2025-04-04 14:33:55
29.37,48.34,5.41,1995.0,2025-04-04,14:34:07,22.34,1,1741,3990,1197.0,798.0,2025-04-04 14:34:07
29.38,48.3,5.41,1961.0,2025-04-04,14:34:19,22.29,1,1742,3922,1176.6,784.4,2025-04-04 14:34:19
29.38,48.32,5.42,1951.5,2025-04-04,14:34:31,22.25,1,1743,3903,1170.9,780.6,2025-04-04 14:34:31
29.4,48.4,5.42,1960.5,2025-04-04,14:34:43,22.2,1,1744,3921,1176.3,784.2,2025-04-04 14:34:43
29.36,48.25,5.42,1968.5,2025-04-04,14:34:55,22.15,1,1745,3937,1181.1,787.4,2025-04-04 14:34:55
29.36,48.29,5.43,1953.5,2025-04-04,14:35:07,22.1,1,1746,3907,1172.1,781.4,2025-04-04 14:35:07
29.37,48.4,5.43,1956.0,2025-04-04,14:35:18,22.06,1,1747,3912,1173.6,782.4,2025-04-04 14:35:18
29.36,48.37,5.43,1960.0,2025-04-04,14:35:30,22.01,1,1748,3920,1176.0,784.0,2025-04-04 14:35:30
29.35,48.43,5.44,1961.0,2025-04-04,14:35:45,21.95,1,1749,3922,1176.6,784.4,2025-04-04 14:35:45
29.37,48.36,5.44,1962.5,2025-04-04,14:35:57,21.9,1,1750,3925,1177.5,785.0,2025-04-04 14:35:57
29.38,48.38,5.44,1963.0,2025-04-04,14:36:09,21.86,1,1751,3926,1177.8,785.2,2025-04-04 14:36:09
29.37,48.42,5.45,1935.0,2025-04-04,14:36:21,21.81,1,1752,3870,1161.0,774.0,2025-04-04 14:36:21
29.39,48.42,5.45,1960.0,2025-04-04,14:36:33,21.76,1,1753,3920,1176.0,784.0,2025-04-04 14:36:33
29.38,48.39,5.45,1961.0,2025-04-04,14:36:45,21.71,1,1754,3922,1176.6,784.4,2025-04-04 14:36:45
29.4,48.62,5.46,1963.5,2025-04-04,14:36:57,21.66,1,1755,3927,1178.1,785.4,2025-04-04 14:36:57
29.41,48.69,5.46,1966.0,2025-04-04,14:37:11,21.61,1,1756,3932,1179.6,786.4,2025-04-04 14:37:11
29.42,48.72,5.46,1967.0,2025-04-04,14:37:23,21.56,1,1757,3934,1180.2,786.8,2025-04-04 14:37:23
29.41,48.7,5.47,1971.5,2025-04-04,14:37:35,21.51,1,1758,3943,1182.9,788.6,2025-04-04 14:37:35
29.42,48.72,5.47,1965.5,2025-04-04,14:37:46,21.47,1,1759,3931,1179.3,786.2,2025-04-04 14:37:46
29.42,48.7,5.47,1961.5,2025-04-04,14:37:59,21.42,1,1760,3923,1176.9,784.6,2025-04-04 14:37:59
29.42,48.72,5.48,1963.5,2025-04-04,14:38:10,21.37,1,1761,3927,1178.1,785.4,2025-04-04 14:38:10
29.42,48.76,5.48,1969.5,2025-04-04,14:38:22,21.33,1,1762,3939,1181.7,787.8,2025-04-04 14:38:22
29.43,48.75,5.48,1970.5,2025-04-04,14:38:34,21.28,1,1763,3941,1182.3,788.2,2025-04-04 14:38:34
29.45,48.72,5.49,1962.5,2025-04-04,14:38:46,21.23,1,1764,3925,1177.5,785.0,2025-04-04 14:38:46
29.45,48.67,5.49,1963.5,2025-04-04,14:38:57,21.19,1,1765,3927,1178.1,785.4,2025-04-04 14:38:57
29.46,48.7,5.49,1963.0,2025-04-04,14:39:09,21.14,1,1766,3926,1177.8,785.2,2025-04-04 14:39:09
29.44,48.68,5.5,1960.5,2025-04-04,14:39:21,21.09,1,1767,3921,1176.3,784.2,2025-04-04 14:39:21
29.43,48.72,5.5,1962.5,2025-04-04,14:39:33,21.05,1,1768,3925,1177.5,785.0,2025-04-04 14:39:33
29.43,48.78,5.5,1962.5,2025-04-04,14:39:45,21.0,1,1769,3925,1177.5,785.0,2025-04-04 14:39:45
29.46,48.72,5.51,1977.5,2025-04-04,14:39:57,20.95,1,1770,3955,1186.5,791.0,2025-04-04 14:39:57
29.44,48.71,5.51,1963.0,2025-04-04,14:40:09,20.9,1,1771,3926,1177.8,785.2,2025-04-04 14:40:09
29.42,48.75,5.51,1965.0,2025-04-04,14:40:21,20.86,1,1772,3930,1179.0,786.0,2025-04-04 14:40:21
29.43,48.75,5.52,1965.5,2025-04-04,14:40:33,20.81,1,1773,3931,1179.3,786.2,2025-04-04 14:40:33
29.44,48.78,5.52,1968.5,2025-04-04,14:40:44,20.76,1,1774,3937,1181.1,787.4,2025-04-04 14:40:44
29.44,48.78,5.52,1962.0,2025-04-04,14:40:56,20.71,1,1775,3924,1177.2,784.8,2025-04-04 14:40:56
29.43,48.76,5.53,1969.0,2025-04-04,14:41:08,20.67,1,1776,3938,1181.4,787.6,2025-04-04 14:41:08
29.43,48.65,5.53,1891.5,2025-04-04,14:41:22,20.61,1,1777,3783,1134.9,756.6,2025-04-04 14:41:22
29.42,48.69,5.53,1962.5,2025-04-04,14:41:34,20.56,1,1778,3925,1177.5,785.0,2025-04-04 14:41:34
29.43,48.75,5.54,1959.0,2025-04-04,14:41:46,20.52,1,1779,3918,1175.4,783.6,2025-04-04 14:41:46
29.43,48.77,5.54,1964.5,2025-04-04,14:41:58,20.47,1,1780,3929,1178.7,785.8,2025-04-04 14:41:58
29.42,48.76,5.54,1957.5,2025-04-04,14:42:10,20.42,1,1781,3915,1174.5,783.0,2025-04-04 14:42:10
29.31,48.72,5.55,1964.5,2025-04-04,14:42:22,20.37,1,1782,3929,1178.7,785.8,2025-04-04 14:42:22
29.3,48.63,5.56,1970.5,2025-04-04,14:42:58,20.23,1,1783,3941,1182.3,788.2,2025-04-04 14:42:58
29.31,48.65,5.56,1928.0,2025-04-04,14:43:10,20.18,1,1784,3856,1156.8,771.2,2025-04-04 14:43:10
29.31,48.66,5.56,1963.5,2025-04-04,14:43:22,20.14,1,1785,3927,1178.1,785.4,2025-04-04 14:43:22
29.34,48.67,5.57,1960.0,2025-04-04,14:43:34,20.09,1,1786,3920,1176.0,784.0,2025-04-04 14:43:34
29.33,48.62,5.57,1950.5,2025-04-04,14:43:46,20.04,1,1787,3901,1170.3,780.2,2025-04-04 14:43:46
29.29,48.53,5.57,1964.5,2025-04-04,14:44:00,19.98,1,1788,3929,1178.7,785.8,2025-04-04 14:44:00
29.27,48.59,5.58,1960.0,2025-04-04,14:44:12,19.94,1,1789,3920,1176.0,784.0,2025-04-04 14:44:12
29.26,48.64,5.58,1960.0,2025-04-04,14:44:26,19.88,1,1790,3920,1176.0,784.0,2025-04-04 14:44:26
29.27,48.74,5.58,1966.5,2025-04-04,14:44:38,19.83,1,1791,3933,1179.9,786.6,2025-04-04 14:44:38
29.29,48.73,5.59,1960.0,2025-04-04,14:44:49,19.79,1,1792,3920,1176.0,784.0,2025-04-04 14:44:49
29.27,48.74,5.59,1976.0,2025-04-04,14:45:01,19.74,1,1793,3952,1185.6,790.4,2025-04-04 14:45:01
29.26,48.81,5.59,1974.5,2025-04-04,14:45:13,19.69,1,1794,3949,1184.7,789.8,2025-04-04 14:45:13
29.25,48.83,5.6,1959.5,2025-04-04,14:45:25,19.65,1,1795,3919,1175.7,783.8,2025-04-04 14:45:25
29.24,48.86,5.6,1964.5,2025-04-04,14:45:37,19.6,1,1796,3929,1178.7,785.8,2025-04-04 14:45:37
29.23,48.91,5.6,1968.5,2025-04-04,14:45:49,19.55,1,1797,3937,1181.1,787.4,2025-04-04 14:45:49
29.22,48.93,5.61,1960.0,2025-04-04,14:46:01,19.5,1,1798,3920,1176.0,784.0,2025-04-04 14:46:01
29.19,48.9,5.61,1963.5,2025-04-04,14:46:13,19.46,1,1799,3927,1178.1,785.4,2025-04-04 14:46:13
29.14,48.88,5.61,1969.0,2025-04-04,14:46:24,19.41,1,1800,3938,1181.4,787.6,2025-04-04 14:46:24
29.09,49.01,5.62,1970.5,2025-04-04,14:46:36,19.36,1,1801,3941,1182.3,788.2,2025-04-04 14:46:36
29.1,49.06,5.62,1968.5,2025-04-04,14:46:49,19.31,1,1802,3937,1181.1,787.4,2025-04-04 14:46:49
29.04,49.31,5.62,1971.5,2025-04-04,14:47:00,19.27,1,1803,3943,1182.9,788.6,2025-04-04 14:47:00
29.04,49.43,5.63,1969.0,2025-04-04,14:47:12,19.22,1,1804,3938,1181.4,787.6,2025-04-04 14:47:12
29.07,49.59,5.63,1967.5,2025-04-04,14:47:24,19.17,1,1805,3935,1180.5,787.0,2025-04-04 14:47:24
29.07,49.56,5.63,1975.5,2025-04-04,14:47:36,19.12,1,1806,3951,1185.3,790.2,2025-04-04 14:47:36
29.09,49.45,5.64,1969.0,2025-04-04,14:47:48,19.08,1,1807,3938,1181.4,787.6,2025-04-04 14:47:48
29.12,49.36,5.64,1971.5,2025-04-04,14:48:02,19.02,1,1808,3943,1182.9,788.6,2025-04-04 14:48:02
29.11,49.29,5.64,1976.0,2025-04-04,14:48:17,18.96,1,1809,3952,1185.6,790.4,2025-04-04 14:48:17
29.13,49.26,5.65,1971.5,2025-04-04,14:48:29,18.92,1,1810,3943,1182.9,788.6,2025-04-04 14:48:29
29.13,49.26,5.65,1960.5,2025-04-04,14:48:41,18.87,1,1811,3921,1176.3,784.2,2025-04-04 14:48:41
29.12,49.23,5.66,1968.5,2025-04-04,14:48:53,18.82,1,1812,3937,1181.1,787.4,2025-04-04 14:48:53
29.13,49.23,5.66,1965.0,2025-04-04,14:49:05,18.77,1,1813,3930,1179.0,786.0,2025-04-04 14:49:05
29.13,49.27,5.66,1968.5,2025-04-04,14:49:17,18.72,1,1814,3937,1181.1,787.4,2025-04-04 14:49:17
29.12,49.25,5.66,1968.0,2025-04-04,14:49:29,18.68,1,1815,3936,1180.8,787.2,2025-04-04 14:49:29
29.12,49.31,5.67,1971.5,2025-04-04,14:49:41,18.63,1,1816,3943,1182.9,788.6,2025-04-04 14:49:41
29.13,49.42,5.67,1973.0,2025-04-04,14:49:53,18.58,1,1817,3946,1183.8,789.2,2025-04-04 14:49:53
29.14,49.47,5.68,1970.5,2025-04-04,14:50:08,18.52,1,1818,3941,1182.3,788.2,2025-04-04 14:50:08
29.16,49.43,5.68,1968.5,2025-04-04,14:50:20,18.47,1,1819,3937,1181.1,787.4,2025-04-04 14:50:20
29.15,49.33,5.68,1970.5,2025-04-04,14:50:36,18.41,1,1820,3941,1182.3,788.2,2025-04-04 14:50:36
29.17,49.25,5.69,1973.5,2025-04-04,14:50:48,18.36,1,1821,3947,1184.1,789.4,2025-04-04 14:50:48
29.15,49.1,5.69,1968.0,2025-04-04,14:51:00,18.31,1,1822,3936,1180.8,787.2,2025-04-04 14:51:00
29.14,49.03,5.69,1969.0,2025-04-04,14:51:12,18.27,1,1823,3938,1181.4,787.6,2025-04-04 14:51:12
29.1,48.99,5.7,1969.5,2025-04-04,14:51:24,18.22,1,1824,3939,1181.7,787.8,2025-04-04 14:51:24
29.1,49.15,5.7,1973.0,2025-04-04,14:51:38,18.16,1,1825,3946,1183.8,789.2,2025-04-04 14:51:38
29.1,49.22,5.7,1967.5,2025-04-04,14:51:51,18.11,1,1826,3935,1180.5,787.0,2025-04-04 14:51:51
29.03,49.26,5.71,1974.5,2025-04-04,14:52:03,18.07,1,1827,3949,1184.7,789.8,2025-04-04 14:52:03
28.98,49.35,5.71,1969.0,2025-04-04,14:52:15,18.02,1,1828,3938,1181.4,787.6,2025-04-04 14:52:15
28.97,49.45,5.71,2000.5,2025-04-04,14:52:27,17.97,1,1829,4001,1200.3,800.2,2025-04-04 14:52:27
28.98,49.48,5.72,1962.5,2025-04-04,14:52:38,17.92,1,1830,3925,1177.5,785.0,2025-04-04 14:52:38
29.0,49.47,5.72,1968.0,2025-04-04,14:52:50,17.88,1,1831,3936,1180.8,787.2,2025-04-04 14:52:50
29.01,49.5,5.72,1968.0,2025-04-04,14:53:02,17.83,1,1832,3936,1180.8,787.2,2025-04-04 14:53:02
29.03,49.52,5.73,1971.5,2025-04-04,14:53:14,17.78,1,1833,3943,1182.9,788.6,2025-04-04 14:53:14
29.05,49.53,5.73,1968.0,2025-04-04,14:53:26,17.73,1,1834,3936,1180.8,787.2,2025-04-04 14:53:26
29.04,49.5,5.73,1964.5,2025-04-04,14:53:38,17.69,1,1835,3929,1178.7,785.8,2025-04-04 14:53:38
29.07,49.51,5.74,1968.0,2025-04-04,14:53:50,17.64,1,1836,3936,1180.8,787.2,2025-04-04 14:53:50
29.09,49.53,5.74,1969.5,2025-04-04,14:54:02,17.59,1,1837,3939,1181.7,787.8,2025-04-04 14:54:02
29.1,49.44,5.74,1963.5,2025-04-04,14:54:14,17.54,1,1838,3927,1178.1,785.4,2025-04-04 14:54:14
29.09,49.41,5.75,1966.5,2025-04-04,14:54:26,17.49,1,1839,3933,1179.9,786.6,2025-04-04 14:54:26
29.1,49.39,5.75,1971.5,2025-04-04,14:54:38,17.45,1,1840,3943,1182.9,788.6,2025-04-04 14:54:38
29.09,49.37,5.75,1985.0,2025-04-04,14:54:50,17.4,1,1841,3970,1191.0,794.0,2025-04-04 14:54:50
29.07,49.33,5.76,1969.5,2025-04-04,14:55:02,17.35,1,1842,3939,1181.7,787.8,2025-04-04 14:55:02
29.08,49.39,5.76,1976.0,2025-04-04,14:55:18,17.29,1,1843,3952,1185.6,790.4,2025-04-04 14:55:18
29.07,49.4,5.77,1976.5,2025-04-04,14:55:30,17.24,1,1844,3953,1185.9,790.6,2025-04-04 14:55:30
29.09,49.34,5.77,1976.0,2025-04-04,14:55:42,17.19,1,1845,3952,1185.6,790.4,2025-04-04 14:55:42
29.11,49.26,5.77,1973.5,2025-04-04,14:55:56,17.14,1,1846,3947,1184.1,789.4,2025-04-04 14:55:56
29.12,49.28,5.78,2004.0,2025-04-04,14:56:08,17.09,1,1847,4008,1202.4,801.6,2025-04-04 14:56:08
29.13,49.26,5.78,1970.5,2025-04-04,14:56:20,17.04,1,1848,3941,1182.3,788.2,2025-04-04 14:56:20
29.13,49.27,5.78,1975.0,2025-04-04,14:56:32,17.0,1,1849,3950,1185.0,790.0,2025-04-04 14:56:32
29.14,49.33,5.79,1975.0,2025-04-04,14:56:47,16.94,1,1850,3950,1185.0,790.0,2025-04-04 14:56:47
29.14,49.32,5.79,1971.5,2025-04-04,14:57:01,16.88,1,1851,3943,1182.9,788.6,2025-04-04 14:57:01
29.16,49.33,5.79,1971.0,2025-04-04,14:57:13,16.83,1,1852,3942,1182.6,788.4,2025-04-04 14:57:13
29.16,49.33,5.8,1949.5,2025-04-04,14:57:25,16.79,1,1853,3899,1169.7,779.8,2025-04-04 14:57:25
29.17,49.28,5.8,1958.0,2025-04-04,14:57:36,16.74,1,1854,3916,1174.8,783.2,2025-04-04 14:57:36
29.17,49.23,5.8,1967.0,2025-04-04,14:57:48,16.69,1,1855,3934,1180.2,786.8,2025-04-04 14:57:48
29.16,49.25,5.81,1951.0,2025-04-04,14:58:05,16.63,1,1856,3902,1170.6,780.4,2025-04-04 14:58:05
29.17,49.22,5.81,1969.5,2025-04-04,14:58:17,16.58,1,1857,3939,1181.7,787.8,2025-04-04 14:58:17
29.16,49.2,5.82,1967.5,2025-04-04,14:58:29,16.53,1,1858,3935,1180.5,787.0,2025-04-04 14:58:29
29.17,49.23,5.82,1973.0,2025-04-04,14:58:40,16.48,1,1859,3946,1183.8,789.2,2025-04-04 14:58:40
29.18,49.21,5.82,1971.5,2025-04-04,14:58:52,16.44,1,1860,3943,1182.9,788.6,2025-04-04 14:58:52
29.18,49.23,5.82,1975.0,2025-04-04,14:59:04,16.39,1,1861,3950,1185.0,790.0,2025-04-04 14:59:04
29.17,49.18,5.83,1969.5,2025-04-04,14:59:16,16.34,1,1862,3939,1181.7,787.8,2025-04-04 14:59:16
29.18,49.22,5.83,1969.5,2025-04-04,14:59:28,16.3,1,1863,3939,1181.7,787.8,2025-04-04 14:59:28
29.17,49.23,5.84,1970.5,2025-04-04,14:59:43,16.24,1,1864,3941,1182.3,788.2,2025-04-04 14:59:43
29.2,49.21,5.84,1902.5,2025-04-04,14:59:55,16.19,1,1865,3805,1141.5,761.0,2025-04-04 14:59:55
29.2,49.22,5.84,1970.5,2025-04-04,15:00:09,16.13,1,1866,3941,1182.3,788.2,2025-04-04 15:00:09
29.2,49.26,5.85,1967.5,2025-04-04,15:00:20,16.09,1,1867,3935,1180.5,787.0,2025-04-04 15:00:20
29.2,49.25,5.85,1969.0,2025-04-04,15:00:32,16.04,1,1868,3938,1181.4,787.6,2025-04-04 15:00:32
29.21,49.19,5.85,1974.5,2025-04-04,15:00:44,15.99,1,1869,3949,1184.7,789.8,2025-04-04 15:00:44
29.2,49.19,5.86,1973.0,2025-04-04,15:00:56,15.95,1,1870,3946,1183.8,789.2,2025-04-04 15:00:56
29.19,49.2,5.86,1967.5,2025-04-04,15:01:07,15.9,1,1871,3935,1180.5,787.0,2025-04-04 15:01:07
29.2,49.2,5.86,1972.5,2025-04-04,15:01:19,15.85,1,1872,3945,1183.5,789.0,2025-04-04 15:01:19
29.22,49.21,5.87,1971.5,2025-04-04,15:01:31,15.81,1,1873,3943,1182.9,788.6,2025-04-04 15:01:31
29.23,49.22,5.87,1974.0,2025-04-04,15:01:43,15.76,1,1874,3948,1184.4,789.6,2025-04-04 15:01:43
29.24,49.22,5.87,1968.5,2025-04-04,15:01:55,15.71,1,1875,3937,1181.1,787.4,2025-04-04 15:01:55
29.22,49.27,5.88,1967.0,2025-04-04,15:02:10,15.65,1,1876,3934,1180.2,786.8,2025-04-04 15:02:10
29.23,49.26,5.88,1958.5,2025-04-04,15:02:22,15.6,1,1877,3917,1175.1,783.4,2025-04-04 15:02:22
29.22,49.24,5.88,1970.5,2025-04-04,15:02:34,15.56,1,1878,3941,1182.3,788.2,2025-04-04 15:02:34
29.21,49.26,5.89,1972.5,2025-04-04,15:02:46,15.51,1,1879,3945,1183.5,789.0,2025-04-04 15:02:46
29.22,49.24,5.89,1970.5,2025-04-04,15:02:58,15.46,1,1880,3941,1182.3,788.2,2025-04-04 15:02:58
29.23,49.24,5.89,1964.5,2025-04-04,15:03:11,15.41,1,1881,3929,1178.7,785.8,2025-04-04 15:03:11
29.23,49.29,5.9,1970.5,2025-04-04,15:03:23,15.36,1,1882,3941,1182.3,788.2,2025-04-04 15:03:23
29.24,49.26,5.9,1971.5,2025-04-04,15:03:35,15.31,1,1883,3943,1182.9,788.6,2025-04-04 15:03:35
29.25,49.26,5.9,1967.0,2025-04-04,15:03:47,15.27,1,1884,3934,1180.2,786.8,2025-04-04 15:03:47
29.24,49.27,5.91,1967.5,2025-04-04,15:03:59,15.22,1,1885,3935,1180.5,787.0,2025-04-04 15:03:59
29.24,49.24,5.91,1976.0,2025-04-04,15:04:11,15.17,1,1886,3952,1185.6,790.4,2025-04-04 15:04:11
29.25,49.22,5.91,1968.5,2025-04-04,15:04:23,15.12,1,1887,3937,1181.1,787.4,2025-04-04 15:04:23
29.24,49.22,5.92,1973.0,2025-04-04,15:04:35,15.08,1,1888,3946,1183.8,789.2,2025-04-04 15:04:35
29.24,49.24,5.92,1967.5,2025-04-04,15:04:49,15.02,1,1889,3935,1180.5,787.0,2025-04-04 15:04:49
29.21,49.17,5.92,1976.0,2025-04-04,15:05:00,14.97,1,1890,3952,1185.6,790.4,2025-04-04 15:05:00
29.23,49.18,5.93,1982.0,2025-04-04,15:05:14,14.92,1,1891,3964,1189.2,792.8,2025-04-04 15:05:14
29.24,49.25,5.93,1968.0,2025-04-04,15:05:26,14.87,1,1892,3936,1180.8,787.2,2025-04-04 15:05:26
29.24,49.29,5.93,1975.5,2025-04-04,15:05:38,14.82,1,1893,3951,1185.3,790.2,2025-04-04 15:05:38
29.24,49.27,5.94,1981.5,2025-04-04,15:05:51,14.77,1,1894,3963,1188.9,792.6,2025-04-04 15:05:51
29.25,49.33,5.94,1972.5,2025-04-04,15:06:03,14.73,1,1895,3945,1183.5,789.0,2025-04-04 15:06:03
29.24,49.29,5.94,1971.0,2025-04-04,15:06:15,14.68,1,1896,3942,1182.6,788.4,2025-04-04 15:06:15
29.25,49.32,5.95,1973.5,2025-04-04,15:06:26,14.63,1,1897,3947,1184.1,789.4,2025-04-04 15:06:26
29.25,49.33,5.95,1960.0,2025-04-04,15:06:38,14.58,1,1898,3920,1176.0,784.0,2025-04-04 15:06:38
29.23,49.32,5.95,1967.5,2025-04-04,15:06:50,14.54,1,1899,3935,1180.5,787.0,2025-04-04 15:06:50
29.25,49.35,5.96,1969.0,2025-04-04,15:07:02,14.49,1,1900,3938,1181.4,787.6,2025-04-04 15:07:02
29.23,49.37,5.97,1973.0,2025-04-04,15:07:31,14.38,1,1901,3946,1183.8,789.2,2025-04-04 15:07:31
29.21,49.33,5.97,1990.0,2025-04-04,15:07:43,14.33,1,1902,3980,1194.0,796.0,2025-04-04 15:07:43
29.23,49.41,5.97,1976.0,2025-04-04,15:07:55,14.28,1,1903,3952,1185.6,790.4,2025-04-04 15:07:55
29.23,49.41,5.98,1968.5,2025-04-04,15:08:07,14.23,1,1904,3937,1181.1,787.4,2025-04-04 15:08:07
29.23,49.44,5.98,1969.0,2025-04-04,15:08:18,14.19,1,1905,3938,1181.4,787.6,2025-04-04 15:08:18
29.23,49.44,5.98,1972.5,2025-04-04,15:08:30,14.14,1,1906,3945,1183.5,789.0,2025-04-04 15:08:30
29.23,49.48,5.99,1968.5,2025-04-04,15:08:42,14.09,1,1907,3937,1181.1,787.4,2025-04-04 15:08:42
29.24,49.48,5.99,1971.0,2025-04-04,15:08:56,14.04,1,1908,3942,1182.6,788.4,2025-04-04 15:08:56
29.24,49.49,5.99,1969.5,2025-04-04,15:09:08,13.99,1,1909,3939,1181.7,787.8,2025-04-04 15:09:08
29.23,49.5,6.0,1977.0,2025-04-04,15:09:20,13.94,1,1910,3954,1186.2,790.8,2025-04-04 15:09:20
29.21,49.48,6.0,1973.5,2025-04-04,15:09:32,13.9,1,1911,3947,1184.1,789.4,2025-04-04 15:09:32
29.24,49.46,6.0,1984.0,2025-04-04,15:09:43,13.85,1,1912,3968,1190.4,793.6,2025-04-04 15:09:43
29.24,49.45,6.01,1972.5,2025-04-04,15:09:56,13.8,1,1913,3945,1183.5,789.0,2025-04-04 15:09:56
29.23,49.42,6.01,1969.0,2025-04-04,15:10:07,13.75,1,1914,3938,1181.4,787.6,2025-04-04 15:10:07
29.25,49.47,6.01,1968.5,2025-04-04,15:10:19,13.71,1,1915,3937,1181.1,787.4,2025-04-04 15:10:19
29.24,49.44,6.02,1971.0,2025-04-04,15:10:40,13.62,1,1916,3942,1182.6,788.4,2025-04-04 15:10:40
29.24,49.47,6.02,1975.0,2025-04-04,15:10:52,13.58,1,1917,3950,1185.0,790.0,2025-04-04 15:10:52
29.24,49.42,6.02,1969.5,2025-04-04,15:11:04,13.53,1,1918,3939,1181.7,787.8,2025-04-04 15:11:04
29.25,49.44,6.03,1975.5,2025-04-04,15:11:16,13.48,1,1919,3951,1185.3,790.2,2025-04-04 15:11:16
29.25,49.47,6.03,1973.5,2025-04-04,15:11:28,13.43,1,1920,3947,1184.1,789.4,2025-04-04 15:11:28
29.25,49.48,6.03,1941.0,2025-04-04,15:11:40,13.39,1,1921,3882,1164.6,776.4,2025-04-04 15:11:40
29.25,49.49,6.04,1974.5,2025-04-04,15:11:53,13.34,1,1922,3949,1184.7,789.8,2025-04-04 15:11:53
29.24,49.48,6.04,1958.5,2025-04-04,15:12:07,13.28,1,1923,3917,1175.1,783.4,2025-04-04 15:12:07
29.24,49.47,6.05,1974.5,2025-04-04,15:12:19,13.23,1,1924,3949,1184.7,789.8,2025-04-04 15:12:19
29.23,49.36,6.05,1968.0,2025-04-04,15:12:31,13.18,1,1925,3936,1180.8,787.2,2025-04-04 15:12:31
